"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Rpt Dist No","Part 1-2","Crm Cd","Crm Cd Desc","Mocodes","Vict Age","Vict Sex","Vict Descent","Premis Cd","Premis Desc","Weapon Used Cd","Weapon Desc","Status","Status Desc","Crm Cd 1","Crm Cd 2","Crm Cd 3","Crm Cd 4","LOCATION","Cross Street","LAT","LON"
"240908972","2024 May 09 12:00:00 AM","2024 May 09 12:00:00 AM","1430","09","Van Nuys","0941","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0421","35","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","511","VERBAL THREAT","AO","Adult Other","930",,,,"5700    VESPER                       AV",,"34.1741","-118.4509"
"240111985","2024 May 28 12:00:00 AM","2024 May 24 12:00:00 AM","1000","01","Central","0154","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"500 S  MAIN                         ST",,"34.0467","-118.2485"
"241908845","2024 May 12 12:00:00 AM","2024 May 12 12:00:00 AM","1345","19","Mission","1902","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1100 0430 1407 1822 0906 0342 2033 1218","32","M","H","102","SIDEWALK","102","HAND GUN","IC","Invest Cont","230",,,,"FOOTHILL","ARARAT","34.3232","-118.4539"
"241008446","2024 May 02 12:00:00 AM","2024 May 02 12:00:00 AM","1220","10","West Valley","1005","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1300 0385 1822 0344","19","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","331",,,,"17900    STRATHERN                    ST",,"34.2157","-118.5229"
"240909244","2024 May 20 12:00:00 AM","2024 May 19 12:00:00 AM","2100","09","Van Nuys","0914","1","330","BURGLARY FROM VEHICLE","0344 1307 1822","28","F","W","701","HOSPITAL",,,"IC","Invest Cont","330",,,,"15000    VANOWEN                      ST",,"34.1976","-118.4574"
"242108771","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","2044","21","Topanga","2125","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","0913 0906 2000 0416 0444 0408","27","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","236",,,,"21800    SATICOY                      ST",,"34.2119","-118.6017"
"240111696","2024 May 22 12:00:00 AM","2024 May 22 12:00:00 AM","0730","01","Central","0119","2","888","TRESPASSING","0910 1501","0","X","X","834","LA UNION STATION (NOT LINE SPECIFIC)",,,"IC","Invest Cont","888",,,,"800 N  ALAMEDA                      ST",,"34.0561","-118.2375"
"240111022","2024 May 04 12:00:00 AM","2024 May 02 12:00:00 AM","1300","01","Central","0174","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"108","PARKING LOT",,,"IC","Invest Cont","420",,,,"700 S  SPRING                       ST",,"34.0445","-118.2523"
"240808389","2024 May 16 12:00:00 AM","2024 May 15 12:00:00 AM","1800","08","West LA","0851","1","522","VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,"0",,,"101","STREET",,,"IC","Invest Cont","522",,,,"12300    SANTA MONICA                 BL",,"34.0396","-118.4655"
"240310744","2024 May 23 12:00:00 AM","2024 May 08 12:00:00 AM","1500","03","Southwest","0358","1","480","BIKE - STOLEN","1251 0344 0397","19","F","W","722","COLLEGE/JUNIOR COLLEGE/UNIVERSITY",,,"IC","Invest Cont","480",,,,"1000 W  34TH                         ST",,"34.0243","-118.2876"
"242109928","2024 May 26 12:00:00 AM","2024 May 25 12:00:00 AM","1800","21","Topanga","2189","1","330","BURGLARY FROM VEHICLE","0377 1612 0344","29","M","W","123","PARKING UNDERGROUND/BUILDING",,,"IC","Invest Cont","330",,,,"20600    VENTURA                      BL",,"34.1674","-118.5821"
"240407874","2024 May 29 12:00:00 AM","2024 May 28 12:00:00 AM","2000","04","Hollenbeck","0429","1","510","VEHICLE - STOLEN",,"0",,,"108","PARKING LOT",,,"IC","Invest Cont","510",,,,"5200    OAKLAND                      ST",,"34.0883","-118.1693"
"241809738","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1905","18","Southeast","1832","1","648","ARSON","0913 2003 0329 0443","0","X","X","518","TRANSITIONAL HOUSING/HALFWAY HOUSE",,,"IC","Invest Cont","648",,,,"200 W  105TH                        ST",,"33.941","-118.2762"
"241107990","2024 May 08 12:00:00 AM","2024 May 06 12:00:00 AM","1900","11","Northeast","1183","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"1400    LAKE SHORE                   AV",,"34.0795","-118.2596"
"241409924","2024 May 24 12:00:00 AM","2024 May 24 12:00:00 AM","1007","14","Pacific","1444","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344 1822","0","X","X","202","LIQUOR STORE",,,"IC","Invest Cont","442",,,,"4200    LINCOLN                      BL",,"33.9868","-118.4444"
"241908607","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","0400","19","Mission","1974","2","624","BATTERY - SIMPLE ASSAULT","0416 0419 0555 0913 0602","23","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","624",,,,"9000    TOBIAS                       AV",,"34.2336","-118.4517"
"241107887","2024 May 04 12:00:00 AM","2024 May 03 12:00:00 AM","1800","11","Northeast","1176","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"2300    DALLAS                       ST",,"34.0932","-118.2407"
"240508867","2024 May 09 12:00:00 AM","2024 May 09 12:00:00 AM","1115","05","Harbor","0521","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 2028 0344","0","M","O","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"1700 N  GAFFEY                       ST",,"33.7601","-118.2928"
"241211846","2024 May 20 12:00:00 AM","2024 May 20 12:00:00 AM","1815","12","77th Street","1245","1","210","ROBBERY","0344","72","F","B","108","PARKING LOT","515","PHYSICAL PRESENCE","IC","Invest Cont","210",,,,"W  GAGE                         AV","VERMONT                      AV","33.9823","-118.2915"
"241107935","2024 May 06 12:00:00 AM","2024 May 05 12:00:00 AM","0001","11","Northeast","1143","1","352","PICKPOCKET","0344","23","F","W","207","BAR/COCKTAIL/NIGHTCLUB",,,"IC","Invest Cont","352",,,,"2600    HYPERION                     AV",,"34.1053","-118.2785"
"241608710","2024 May 21 12:00:00 AM","2024 May 21 12:00:00 AM","1730","16","Foothill","1679","1","330","BURGLARY FROM VEHICLE","1822 0344","51","F","H","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"8300    LA TUNA CANYON               RD",,"34.2342","-118.2916"
"241709470","2024 May 13 12:00:00 AM","2024 May 12 12:00:00 AM","2345","17","Devonshire","1795","1","330","BURGLARY FROM VEHICLE","1822 0344 1300 1202","66","M","H","707","GARAGE/CARPORT",,,"IC","Invest Cont","330",,,,"8500    BALBOA                       BL",,"34.2248","-118.5151"
"241608241","2024 May 14 12:00:00 AM","2024 May 09 12:00:00 AM","2035","16","Foothill","1687","1","330","BURGLARY FROM VEHICLE","1300 0344 1307 1302","22","M","H","408","AUTO SUPPLY STORE*",,,"IC","Invest Cont","330",,,,"11000    STRATHERN                    ST",,"34.2157","-118.3703"
"241909107","2024 May 25 12:00:00 AM","2024 May 24 12:00:00 AM","0010","19","Mission","1982","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"8800    BURNET                       AV",,"34.2301","-118.4633"
"240209652","2024 May 09 12:00:00 AM","2024 May 07 12:00:00 AM","1400","02","Rampart","0248","1","330","BURGLARY FROM VEHICLE","1300 1601 1822 0344","24","F","C","101","STREET",,,"IC","Invest Cont","330",,,,"400    WITMER                       ST",,"34.0579","-118.2642"
"241008881","2024 May 16 12:00:00 AM","2024 May 03 12:00:00 AM","1200","10","West Valley","1047","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1822 0344 1300 0385","47","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","331",,,,"17300    BURMA                        ST",,"34.1769","-118.5105"
"241009058","2024 May 26 12:00:00 AM","2024 May 23 12:00:00 AM","1720","10","West Valley","1065","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0394 1822","52","M","H","119","PORCH, RESIDENTIAL",,,"IC","Invest Cont","440",,,,"5400    NEWCASTLE                    AV",,"34.1687","-118.5244"
"241908743","2024 May 08 12:00:00 AM","2024 May 07 12:00:00 AM","1130","19","Mission","1991","2","662","BUNCO, GRAND THEFT","0701","21","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","662",,,,"8100    LANGDON                      AV",,"34.2176","-118.4688"
"240112048","2024 May 29 12:00:00 AM","2024 May 29 12:00:00 AM","0125","01","Central","0144","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329","53","M","H","108","PARKING LOT",,,"IC","Invest Cont","740",,,,"400 S  MAIN                         ST",,"34.0478","-118.2484"
"241608513","2024 May 23 12:00:00 AM","2024 May 23 12:00:00 AM","1330","16","Foothill","1612","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","410","MEMBERSHIP STORE (COSTCO,SAMS CLUB)*",,,"AA","Adult Arrest","442",,,,"13500    PAXTON                       ST",,"34.2732","-118.4268"
"240609278","2024 May 17 12:00:00 AM","2024 May 16 12:00:00 AM","1525","06","Hollywood","0636","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0344","27","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","440",,,,"1700    WILCOX                       AV",,"34.1016","-118.331"
"242108988","2024 May 10 12:00:00 AM","2024 May 10 12:00:00 AM","0400","21","Topanga","2175","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1814 0444 0419 1243","43","F","O","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"22600    MIRANDA                      ST",,"34.1747","-118.6189"
"242109337","2024 May 25 12:00:00 AM","2024 May 21 12:00:00 AM","1028","21","Topanga","2189","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","50","M","W","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"20800    VENTURA                      BL",,"34.1665","-118.5859"
"241608278","2024 May 15 12:00:00 AM","2024 May 08 12:00:00 AM","2101","16","Foothill","1651","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0344","22","M","H","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"9700    LAUREL CANYON                BL",,"34.2463","-118.4189"
"240112106","2024 May 30 12:00:00 AM","2024 May 30 12:00:00 AM","0950","01","Central","0152","2","888","TRESPASSING","0910","0","X","X","835","7TH AND METRO CENTER (NOT LINE SPECIFIC)",,,"IC","Invest Cont","888",,,,"600 S  FIGUEROA                     ST",,"34.0508","-118.2586"
"241008982","2024 May 22 12:00:00 AM","2024 May 21 12:00:00 AM","2300","10","West Valley","1029","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1300 0385 1822 0344","22","M","W","704","ELEMENTARY SCHOOL",,,"IC","Invest Cont","331",,,,"6900    GLORIA                       AV",,"34.1957","-118.4793"
"240407900","2024 May 30 12:00:00 AM","2024 May 24 12:00:00 AM","1605","04","Hollenbeck","0406","2","354","THEFT OF IDENTITY","0100","30","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"4200    VIA ARBOLADA",,"34.0951","-118.1871"
"241008920","2024 May 19 12:00:00 AM","2024 May 19 12:00:00 AM","1500","10","West Valley","1099","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,"0",,,"104","DRIVEWAY",,,"IC","Invest Cont","341",,,,"4200    VALLEY MEADOW                RD",,"34.147","-118.478"
"240310831","2024 May 28 12:00:00 AM","2024 May 27 12:00:00 AM","2000","03","Southwest","0391","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"4100    HILLCREST                    DR",,"34.0115","-118.3488"
"242008850","2024 May 08 12:00:00 AM","2024 May 02 12:00:00 AM","2300","20","Olympic","2024","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 1309 0329","39","F","B","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"600 S  HOBART                       BL",,"34.0636","-118.3053"
"241008546","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","1300","10","West Valley","1024","2","623","BATTERY POLICE (SIMPLE)","1822 0356 1212","52","M","A","103","ALLEY","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","623",,,,"RESEDA","SHERMAN                      WY","34.2011","-118.536"
"240908909","2024 May 08 12:00:00 AM","2024 May 08 12:00:00 AM","1430","09","Van Nuys","0952","2","888","TRESPASSING","1501","0","X","X","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","888",,,,"15300    WEDDINGTON                   ST",,"34.1667","-118.4662"
"240112170","2024 May 31 12:00:00 AM","2024 May 31 12:00:00 AM","1900","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"240111723","2024 May 22 12:00:00 AM","2024 May 22 12:00:00 AM","1850","01","Central","0119","2","888","TRESPASSING","1501","0","X","X","725","GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,"IC","Invest Cont","888",,,,"500    RAMIREZ                      ST",,"34.055","-118.2321"
"241108323","2024 May 24 12:00:00 AM","2024 May 24 12:00:00 AM","1810","11","Northeast","1171","1","510","VEHICLE - STOLEN",,"0",,,"104","DRIVEWAY",,,"IC","Invest Cont","510",,,,"1600    ELEVADO                      ST",,"34.0861","-118.2732"
"240808480","2024 May 19 12:00:00 AM","2024 May 17 12:00:00 AM","2200","08","West LA","0837","1","352","PICKPOCKET","1822 0344","23","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","352",,,,"500    GLENROCK                     AV",,"34.0683","-118.4517"
"241212052","2024 May 27 12:00:00 AM","2024 May 26 12:00:00 AM","2030","12","77th Street","1283","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"9700 S  DENKER                       AV",,"33.9477","-118.3047"
"240609540","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1155","06","Hollywood","0678","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0386","56","M","H","247","CAR WASH",,,"IC","Invest Cont","331",,,,"800 N  WESTERN                      AV",,"34.0848","-118.3091"
"241211904","2024 May 22 12:00:00 AM","2024 May 15 12:00:00 AM","1400","12","77th Street","1204","1","510","VEHICLE - STOLEN",,"0",,,"104","DRIVEWAY",,,"IC","Invest Cont","510",,,,"1400 W  45TH                         ST",,"34.0028","-118.3002"
"241908645","2024 May 07 12:00:00 AM","2024 May 06 12:00:00 AM","1416","19","Mission","1985","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1606 0344 1822","55","M","H","123","PARKING UNDERGROUND/BUILDING",,,"IC","Invest Cont","331",,,,"8500    TOBIAS                       AV",,"34.2248","-118.4517"
"240609220","2024 May 15 12:00:00 AM","2024 May 14 12:00:00 AM","1335","06","Hollywood","0643","2","354","THEFT OF IDENTITY","1822 0929 0930 1501","43","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"1600 N  LA BREA                      AV",,"34.1007","-118.3494"
"242008876","2024 May 11 12:00:00 AM","2024 May 11 12:00:00 AM","1000","20","Olympic","2054","1","510","VEHICLE - STOLEN",,"0",,,"108","PARKING LOT",,,"IC","Invest Cont","510",,,,"900 S  NORMANDIE                    AV",,"34.0533","-118.3003"
"240509170","2024 May 26 12:00:00 AM","2024 May 25 12:00:00 AM","2230","05","Harbor","0504","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1400 W  212TH                        ST",,"33.8365","-118.3017"
"240908748","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","0010","09","Van Nuys","0998","1","310","BURGLARY","0344 1609 0358 1414","39","F","O","719","MEDICAL/DENTAL OFFICES",,,"IC","Invest Cont","310",,,,"4200    COLDWATER CANYON             AV",,"34.137","-118.4187"
"240111458","2024 May 15 12:00:00 AM","2024 May 11 12:00:00 AM","1800","01","Central","0174","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"700 S  SPRING                       ST",,"34.0445","-118.2523"
"241211375","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1600","12","77th Street","1211","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","2000 0913 1309 0344 1814","29","F","H","109","PARK/PLAYGROUND",,,"IC","Invest Cont","440",,,,"2ND                          AV","SLAUSON","33.9891","-118.3193"
"241108189","2024 May 18 12:00:00 AM","2024 May 16 12:00:00 AM","2130","11","Northeast","1132","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0344","46","F","W","504","OTHER RESIDENCE",,,"IC","Invest Cont","420",,,,"2200    RICHLAND                     AV",,"34.1129","-118.282"
"240111224","2024 May 08 12:00:00 AM","2024 May 08 12:00:00 AM","1335","01","Central","0128","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344 1822","58","F","H","210","RESTAURANT/FAST FOOD",,,"IC","Invest Cont","341",,,,"300 E  2ND                          ST",,"34.0498","-118.24"
"240112030","2024 May 26 12:00:00 AM","2024 May 26 12:00:00 AM","1259","01","Central","0181","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329 1822","22","F","H","101","STREET",,,"IC","Invest Cont","745",,,,"CHICK HEARN","GEORGIA                      ST","34.0442","-118.2681"
"240310396","2024 May 10 12:00:00 AM","2024 May 10 12:00:00 AM","0100","03","Southwest","0332","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0385 1300 1822","44","M","H","101","STREET",,,"IC","Invest Cont","331",,,,"2600    WEST                         BL",,"34.0326","-118.3417"
"240709131","2024 May 29 12:00:00 AM","2024 May 29 12:00:00 AM","1128","07","Wilshire","0736","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344","0","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"400 S  LA BREA                      AV",,"34.0669","-118.3456"
"241008404","2024 May 02 12:00:00 AM","2024 May 01 12:00:00 AM","2000","10","West Valley","1015","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"7400    CANBY                        AV",,"34.2048","-118.5339"
"241709090","2024 May 03 12:00:00 AM","2024 May 02 12:00:00 AM","1830","17","Devonshire","1728","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0385 1602 0329","25","F","W","101","STREET",,,"IC","Invest Cont","331",,,,"10800    RATHBURN                     AV",,"34.2673","-118.5327"
"241409777","2024 May 24 12:00:00 AM","2024 May 21 12:00:00 AM","1800","14","Pacific","1444","1","510","VEHICLE - STOLEN",,"0",,,"707","GARAGE/CARPORT",,,"IC","Invest Cont","510",,,,"13700    MARINA POINTE                DR",,"33.9849","-118.4445"
"240808677","2024 May 30 12:00:00 AM","2024 May 28 12:00:00 AM","1800","08","West LA","0842","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"11500    WYOMING                      AV",,"34.0475","-118.4536"
"241212078","2024 May 28 12:00:00 AM","2024 May 24 12:00:00 AM","1800","12","77th Street","1241","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"6600    11TH                         AV",,"33.9797","-118.3294"
"241008703","2024 May 08 12:00:00 AM","2024 May 01 12:00:00 AM","1515","10","West Valley","1043","2","354","THEFT OF IDENTITY","1822 0928","50","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"18600    COLLINS                      ST",,"34.1745","-118.5384"
"240111150","2024 May 07 12:00:00 AM","2024 May 06 12:00:00 AM","2330","01","Central","0133","2","888","TRESPASSING","0910","0","X","X","135","MTA PROPERTY OR PARKING LOT",,,"IC","Invest Cont","888",,,,"200 S  BROADWAY",,"34.0524","-118.2467"
"241510787","2024 May 26 12:00:00 AM","2024 May 26 12:00:00 AM","1245","15","N Hollywood","1519","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","1822 0325 1602 0397","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","341",,,,"10900    VICTORY                      BL",,"34.1909","-118.3654"
"240908941","2024 May 09 12:00:00 AM","2024 May 09 12:00:00 AM","1030","09","Van Nuys","0923","1","350","THEFT, PERSON","0344 2004","58","F","H","101","STREET",,,"AA","Adult Arrest","350",,,,"VICTORY                      BL","VAN NUYS                     BL","34.1867","-118.4487"
"240310733","2024 May 23 12:00:00 AM","2024 May 23 12:00:00 AM","0855","03","Southwest","0357","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0385 0344 1822 1606","30","M","H","101","STREET",,,"IC","Invest Cont","331",,,,"1200 W  JEFFERSON                    BL",,"34.0255","-118.2915"
"241211306","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","0300","12","77th Street","1218","1","210","ROBBERY","0344","30","M","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","210",,,,"HOOVER                       ST","54TH                         ST","33.9933","-118.2871"
"241908569","2024 May 04 12:00:00 AM","2024 May 03 12:00:00 AM","1400","19","Mission","1991","1","330","BURGLARY FROM VEHICLE","1822 0344 0321 1607","46","M","A","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"8100    LANGDON                      AV",,"34.2176","-118.4688"
"241809754","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","0100","18","Southeast","1863","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"600 E  119TH                        ST",,"33.9247","-118.2652"
"241607970","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","2115","16","Foothill","1654","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 0400 0416 0446 1813 1402 0907 2000","50","M","H","102","SIDEWALK","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626","998",,,"12200    MONTAGUE                     ST",,"34.257","-118.3985"
"240609141","2024 May 13 12:00:00 AM","2024 May 01 12:00:00 AM","0001","06","Hollywood","0666","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"FOUNTAIN                     AV","WILCOX                       AV","34.0943","-118.331"
"240209930","2024 May 16 12:00:00 AM","2024 May 16 12:00:00 AM","1530","02","Rampart","0211","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 0329 1300","28","F","H","724","TRADE SCHOOL (MEDICAL-TECHNICAL-BUSINESS)*",,,"IC","Invest Cont","740",,,,"500 N  NEW HAMPSHIRE                AV",,"34.079","-118.2929"
"241809613","2024 May 01 12:00:00 AM","2024 May 01 12:00:00 AM","1845","18","Southeast","1842","2","624","BATTERY - SIMPLE ASSAULT","1822 0400 0344 0342","41","F","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"104TH","BROADWAY","33.9347","-118.2761"
"240508787","2024 May 07 12:00:00 AM","2024 May 07 12:00:00 AM","1545","05","Harbor","0587","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"500 W  37TH                         ST",,"33.7106","-118.2921"
"241309224","2024 May 10 12:00:00 AM","2024 May 09 12:00:00 AM","1545","13","Newton","1341","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","1822 0421","28","M","W","101","STREET","511","VERBAL THREAT","IC","Invest Cont","930",,,,"3400 S  GRAND                        AV",,"34.0203","-118.2762"
"240808437","2024 May 17 12:00:00 AM","2024 May 17 12:00:00 AM","1000","08","West LA","0839","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 1300 1822 1606","26","F","W","123","PARKING UNDERGROUND/BUILDING",,,"IC","Invest Cont","331",,,,"10200    SANTA MONICA                 BL",,"34.0611","-118.4184"
"241211191","2024 May 02 12:00:00 AM","2024 May 02 12:00:00 AM","0930","12","77th Street","1241","2","901","VIOLATION OF RESTRAINING ORDER","2038 1814 1309","43","M","B","101","STREET",,,"AO","Adult Other","901",,,,"6300    BRYNHURST                    AV",,"33.9829","-118.3338"
"240310570","2024 May 17 12:00:00 AM","2024 May 16 12:00:00 AM","0900","03","Southwest","0341","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"3700    CARMONA                      AV",,"34.0201","-118.3672"
"240808436","2024 May 17 12:00:00 AM","2024 May 14 12:00:00 AM","1630","08","West LA","0882","2","354","THEFT OF IDENTITY","0928","36","M","Z","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"1900    SAWTELLE                     BL",,"34.0425","-118.445"
"240808421","2024 May 15 12:00:00 AM","2024 May 09 12:00:00 AM","1320","08","West LA","0816","1","480","BIKE - STOLEN","0344 0397 1822","23","M","O","707","GARAGE/CARPORT",,,"IC","Invest Cont","480",,,,"500    KELTON                       AV",,"34.0683","-118.4536"
"240407699","2024 May 21 12:00:00 AM","2024 May 20 12:00:00 AM","1745","04","Hollenbeck","0408","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300 1307","56","M","W","101","STREET",,,"IC","Invest Cont","740",,,,"3600    RANDOLPH                     AV",,"34.0873","-118.1817"
"240310683","2024 May 22 12:00:00 AM","2024 May 22 12:00:00 AM","1230","03","Southwest","0358","1","522","VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,"0",,,"101","STREET",,,"IC","Invest Cont","522",,,,"1000 W  34TH                         ST",,"34.0243","-118.2876"
"241108192","2024 May 18 12:00:00 AM","2024 May 17 12:00:00 AM","1730","11","Northeast","1101","1","330","BURGLARY FROM VEHICLE","0344 1302 1307","69","M","O","109","PARK/PLAYGROUND",,,"IC","Invest Cont","330",,,,"2700 N  VERMONT                      AV",,"34.1177","-118.2928"
"241211432","2024 May 07 12:00:00 AM","2024 May 07 12:00:00 AM","0750","12","77th Street","1245","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1200 W  67TH                         ST",,"33.9785","-118.2959"
