DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240505650,02/13/2024 12:00:00 AM,02/12/2024 12:00:00 AM,2200,05,Harbor,0564,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,500 S  HARBOR                       BL,,33.7407,-118.2798
241900558,02/11/2024 12:00:00 AM,02/10/2024 12:00:00 AM,1745,19,Mission,1964,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1270 2024 1822 0411 1402,23,M,H,124,BUS STOP,223,UNKNOWN TYPE CUTTING INSTRUMENT,JA,Juv Arrest,230,998,,,NORDHOFF                     ST,VAN NUYS                     BL,34.2354,-118.4502
240306822,02/25/2024 12:00:00 AM,02/24/2024 12:00:00 AM,0040,03,Southwest,0357,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1251 0421 0913 1810,19,F,C,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,1200 W  37TH                         PL,,34.02,-118.2944
241305602,02/04/2024 12:00:00 AM,02/02/2024 12:00:00 AM,2345,13,Newton,1317,1,330,BURGLARY FROM VEHICLE,0344 0358 1307 1822,34,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,1400 S  CENTRAL                      AV,,34.0284,-118.2469
240106532,02/04/2024 12:00:00 AM,02/04/2024 12:00:00 AM,0430,01,Central,0185,1,330,BURGLARY FROM VEHICLE,1609 1307 1306 0329 0344 1300,29,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,1100 S  BROADWAY,,34.0396,-118.259
240806113,02/24/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1142,08,West LA,0854,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0394,59,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,11100    SANTA MONICA                 BL,,34.0476,-118.4443
241005865,02/21/2024 12:00:00 AM,02/16/2024 12:00:00 AM,1210,10,West Valley,1035,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0385 0344 1822,45,M,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,,6500    BALCOM                       AV,,34.1886,-118.5207
240605691,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,2355,06,Hollywood,0637,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0400 0416 0411,25,M,H,101,STREET,207,OTHER KNIFE,AO,Adult Other,236,,,,HOLLYWOOD,BRONSON,34.1017,-118.318
241106187,02/27/2024 12:00:00 AM,02/24/2024 12:00:00 AM,2200,11,Northeast,1142,1,330,BURGLARY FROM VEHICLE,0344 1307 1302,58,M,H,101,STREET,,,IC,Invest Cont,330,,,,2600    ABERDEEN                     AV,,34.1178,-118.2888
241706274,02/24/2024 12:00:00 AM,02/22/2024 12:00:00 AM,2100,17,Devonshire,1721,1,330,BURGLARY FROM VEHICLE,0354 0344,41,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,22100    JAMES ALAN CIR,,34.2612,-118.6137
241105996,02/23/2024 12:00:00 AM,02/21/2024 12:00:00 AM,1000,11,Northeast,1126,2,624,BATTERY - SIMPLE ASSAULT,0416 0913,22,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5200    YORK                         BL,,34.1207,-118.2026
241806387,02/22/2024 12:00:00 AM,02/21/2024 12:00:00 AM,2340,18,Southeast,1801,1,210,ROBBERY,1822 0344 0337 0302 0432 1300 0312 0449 1252 0326,37,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,FIGUEROA                     ST,92ND                         ST,33.9528,-118.2827
242006539,02/28/2024 12:00:00 AM,02/27/2024 12:00:00 AM,1905,20,Olympic,2034,2,662,"BUNCO, GRAND THEFT",1822 0701 0800 0344 0380,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,662,,,,3300 W  8TH                          ST,,34.0596,-118.3022
242005407,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,0001,20,Olympic,2034,2,624,BATTERY - SIMPLE ASSAULT,0917 1822 0446 0416 0443 0432,34,M,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3500    WILSHIRE                     BL,,34.0617,-118.3004
241505637,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,0320,15,N Hollywood,1522,1,310,BURGLARY,0344,29,F,A,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,12900    SHERMAN                      WY,,34.2012,-118.4138
242005723,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1150,20,Olympic,2029,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432 0319 1822 0372 0340 0421,55,F,B,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",511,VERBAL THREAT,IC,Invest Cont,930,,,,WILSHIRE,SHATTO,34.0618,-118.2899
241207385,02/27/2024 12:00:00 AM,02/27/2024 12:00:00 AM,1735,12,77th Street,1283,2,890,FAILURE TO YIELD,,0,X,X,101,STREET,,,IC,Invest Cont,890,,,,HARVARD                      ST,CENTURY                      BL,33.9455,-118.3068
241005676,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,0030,10,West Valley,1001,2,624,BATTERY - SIMPLE ASSAULT,0319 2002 0913 0400 0444,54,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,19400    HEMMINGWAY                   ST,,34.2141,-118.5555
241105684,02/14/2024 12:00:00 AM,02/10/2024 12:00:00 AM,1500,11,Northeast,1141,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,34,F,H,101,STREET,,,IC,Invest Cont,331,,,,1700 N  EDGEMONT                     ST,,34.1018,-118.2961
241206414,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,2100,12,77th Street,1208,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 1821 2004 0319 0416 0445 0305 0444,29,F,H,501,SINGLE FAMILY DWELLING,308,STICK,AO,Adult Other,626,,,,4900 S  HOOVER                       ST,,33.9987,-118.2871
240905642,02/15/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1800,09,Van Nuys,0957,1,310,BURGLARY,0358 1202 1414 0344 1609,76,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13800    WEDDINGTON                   ST,,34.1667,-118.4335
240305759,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1120,03,Southwest,0397,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0432 0913 1202,57,M,H,101,STREET,511,VERBAL THREAT,AO,Adult Other,930,,,,42ND                         ST,WALTON                       ST,34.0073,-118.2941
240906177,02/29/2024 12:00:00 AM,02/28/2024 12:00:00 AM,1900,09,Van Nuys,0974,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,4700    KESTER                       AV,,34.1561,-118.4574
241906290,02/29/2024 12:00:00 AM,02/21/2024 12:00:00 AM,2100,19,Mission,1983,2,860,BATTERY WITH SEXUAL CONTACT,0522 0913 1817 1202 0551,74,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,8500    BURNET                       AV,,34.2246,-118.4633
241305688,02/05/2024 12:00:00 AM,02/03/2024 12:00:00 AM,2100,13,Newton,1364,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1612 1822,36,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,CENTRAL                      AV,52ND                         PL,33.9951,-118.2565
240306763,02/23/2024 12:00:00 AM,02/23/2024 12:00:00 AM,1228,03,Southwest,0321,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325 2028 0352,23,X,X,404,DEPARTMENT STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,442,,,,3500    LA CIENEGA                   BL,,34.0242,-118.3722
241105609,02/12/2024 12:00:00 AM,02/11/2024 12:00:00 AM,2035,11,Northeast,1184,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0421 1822 0334 0400 1402,29,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,230,998,,,PORTIA                       ST,SUNSET                       BL,34.0755,-118.2544
241406332,02/19/2024 12:00:00 AM,02/18/2024 12:00:00 AM,1647,14,Pacific,1412,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344,40,F,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,440,,,,00    PACIFIC                      AV,,33.9972,-118.4798
241505974,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1450,15,N Hollywood,1583,2,354,THEFT OF IDENTITY,0377,48,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4300    COLFAX                       AV,,34.1451,-118.3875
240306112,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,2240,03,Southwest,0334,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1206 1822 1309 0302 0334 0421,49,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,2900 S  BRONSON                      AV,,34.0295,-118.3338
240106850,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1150,01,Central,0132,2,888,TRESPASSING,0910,0,X,X,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511
240705510,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1940,07,Wilshire,0743,1,330,BURGLARY FROM VEHICLE,0358 1822 1307 1609 0344,43,F,H,717,HEALTH SPA/GYM,,,IC,Invest Cont,330,,,,5900    WILSHIRE                     BL,,34.0626,-118.3578
241405564,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1820,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,49,M,O,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,300    WORLD                        WY,,33.9455,-118.4001
240404978,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,0446,04,Hollenbeck,0412,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2900    PASADENA                     AV,,34.0806,-118.2176
240806347,02/28/2024 12:00:00 AM,02/27/2024 12:00:00 AM,0900,08,West LA,0813,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1256,0,X,X,503,HOTEL,,,AO,Adult Other,956,,,,100 N  CHURCH                       LN,,34.0731,-118.4681
241806072,02/13/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1515,18,Southeast,1823,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0325,0,X,X,408,AUTO SUPPLY STORE*,,,IC,Invest Cont,440,,,,10300    AVALON                       BL,,33.9441,-118.2652
240905736,02/18/2024 12:00:00 AM,02/17/2024 12:00:00 AM,2030,09,Van Nuys,0964,1,210,ROBBERY,0945 0344 0352 1822 1414 1420 0378,0,X,X,404,DEPARTMENT STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
241405718,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1410,14,Pacific,1483,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8300    MANITOBA                     ST,,33.9547,-118.4388
240405785,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,1800,04,Hollenbeck,0499,2,900,VIOLATION OF COURT ORDER,2038,23,F,H,101,STREET,,,IC,Invest Cont,900,,,,3500    BESWICK                      ST,,34.0229,-118.201
240806106,02/24/2024 12:00:00 AM,02/22/2024 12:00:00 AM,0400,08,West LA,0892,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 0334 0345 2004 0429 0344 1822 0342,28,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,GATEWAY                      BL,PICO                         BL,34.0334,-118.4419
242105972,02/18/2024 12:00:00 AM,02/18/2024 12:00:00 AM,0700,21,Topanga,2177,2,354,THEFT OF IDENTITY,0930 1822,25,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,21500    CALIFA                       ST,,34.1773,-118.5988
241700635,02/23/2024 12:00:00 AM,02/23/2024 12:00:00 AM,1932,17,Devonshire,1777,1,310,BURGLARY,0339 0321 1822 1609 0344,47,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,16200    BALLINGER                    ST,,34.2439,-118.4861
240107448,02/18/2024 12:00:00 AM,02/18/2024 12:00:00 AM,1510,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2004 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240606619,02/23/2024 12:00:00 AM,02/22/2024 12:00:00 AM,0118,06,Hollywood,0645,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0601,0,X,X,203,OTHER BUSINESS,,,AA,Adult Arrest,442,,,,7000    HOLLYWOOD                    BL,,34.1015,-118.3417
241506931,02/28/2024 12:00:00 AM,02/28/2024 12:00:00 AM,0830,15,N Hollywood,1533,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0446 2000 1814 0416,52,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5700    LAUREL CANYON                BL,,34.174,-118.3965
240306780,02/23/2024 12:00:00 AM,02/12/2024 12:00:00 AM,0800,03,Southwest,0325,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0394 0352,20,M,C,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,1500 W  28TH                         ST,,34.0296,-118.2937
240205853,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1300,02,Rampart,0256,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038 1817,26,F,H,108,PARKING LOT,,,IC,Invest Cont,901,,,,1700 W  6TH                          ST,,34.0573,-118.2699
241006178,02/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,0800,10,West Valley,1006,2,354,THEFT OF IDENTITY,1822 0930,48,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,17600    STRATHERN                    ST,,34.2157,-118.5167
242106215,02/24/2024 12:00:00 AM,02/23/2024 12:00:00 AM,0100,21,Topanga,2136,1,330,BURGLARY FROM VEHICLE,0344 1605,44,F,H,101,STREET,,,IC,Invest Cont,330,,,,21400    SATICOY                      ST,,34.2083,-118.5975
241200533,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,2217,12,77th Street,1265,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1402 1407,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,,81ST                         ST,BUDLONG                      AV,33.9658,-118.2959
240606567,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,1620,06,Hollywood,0648,2,624,BATTERY - SIMPLE ASSAULT,2001 0416 0446 2004 1501 1822 0400,43,M,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5500 W  SUNSET                       BL,,34.1,-118.3113
241105390,02/03/2024 12:00:00 AM,02/02/2024 12:00:00 AM,2220,11,Northeast,1183,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,403,DRUG STORE,,,AA,Adult Arrest,442,,,,1600 W  SUNSET                       BL,,34.0832,-118.2572
241105929,02/18/2024 12:00:00 AM,02/18/2024 12:00:00 AM,0030,11,Northeast,1145,1,352,PICKPOCKET,1822 0344,25,F,W,733,BAR/SPORTS BAR (OPEN DAY & NIGHT),,,IC,Invest Cont,352,,,,2400    FLETCHER                     DR,,34.106,-118.2565
240705612,02/07/2024 12:00:00 AM,02/07/2024 12:00:00 AM,1241,07,Wilshire,0721,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1402 1822 0216,0,X,X,101,STREET,,,IC,Invest Cont,740,998,,,SAN VICENTE,3RD                          ST,34.0735,-118.3779
241505713,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1530,15,N Hollywood,1549,2,888,TRESPASSING,1501 0910 2004,0,X,X,913,MTA - RED LINE - NORTH HOLLYWOOD,,,AA,Adult Arrest,888,,,,5300    LANKERSHIM                   BL,,34.172,-118.3789
240206096,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,0104,02,Rampart,0257,2,624,BATTERY - SIMPLE ASSAULT,0913 0448 0400,32,F,H,701,HOSPITAL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1200    WILSHIRE                     BL,,34.053,-118.2649
241806595,02/25/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1615,18,Southeast,1863,2,910,KIDNAPPING,1300 0418 1822,18,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,910,,,,300 E  119TH                        ST,,33.9247,-118.2696
241506560,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,2030,15,N Hollywood,1555,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416,25,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,11100    OTSEGO                       ST,,34.163,-118.3726
241207329,02/25/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1640,12,77th Street,1256,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1402 1822 0344 0377 1300 1308,19,M,H,101,STREET,,,IC,Invest Cont,420,998,,,FIGUEROA                     ST,FLORENCE,33.9747,-118.2827
240305805,02/04/2024 12:00:00 AM,02/04/2024 12:00:00 AM,1015,03,Southwest,0359,1,520,VEHICLE - ATTEMPT STOLEN,2004 1822 1300,23,X,X,108,PARKING LOT,,,AA,Adult Arrest,520,,,,3900 S  FIGUEROA                     ST,,34.014,-118.2828
241207057,02/22/2024 12:00:00 AM,02/20/2024 12:00:00 AM,2138,12,77th Street,1255,2,625,OTHER ASSAULT,0356 0361 0603 0329 0443 0447,34,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,1500 W  FLORENCE                     AV,,33.9746,-118.3024
242105806,02/14/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1815,21,Topanga,2142,2,624,BATTERY - SIMPLE ASSAULT,0561 1202 1701 0444,65,F,W,403,DRUG STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6500    PLATT                        AV,,34.1888,-118.6369
240806032,02/22/2024 12:00:00 AM,02/15/2024 12:00:00 AM,0700,08,West LA,0849,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000 S  HOLT                         AV,,34.0594,-118.3783
241405672,02/08/2024 12:00:00 AM,02/08/2024 12:00:00 AM,1830,14,Pacific,1445,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0903 1514,63,M,B,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,930,,,,4200    LINCOLN                      BL,,33.9989,-118.4369
240906284,02/28/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1705,09,Van Nuys,0941,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,31,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,5700    KESTER                       AV,,34.1744,-118.4574
241305606,02/04/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1900,13,Newton,1309,1,330,BURGLARY FROM VEHICLE,0344 0358 1307 1822,28,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,1000 S  SANTA FE                     AV,,34.0312,-118.23
240405340,02/12/2024 12:00:00 AM,02/10/2024 12:00:00 AM,2300,04,Hollenbeck,0441,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,500 N  MISSION                      RD,,34.0543,-118.2258
240306551,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,1945,03,Southwest,0358,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1251 1822 2032 0342,20,F,I,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,440,,,,3500    TROUSDALE                    PK,,34.0215,-118.2868
241605719,02/25/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1000,16,Foothill,1613,1,520,VEHICLE - ATTEMPT STOLEN,1302 1307 1501,21,M,H,101,STREET,,,JA,Juv Arrest,520,,,,12600    PIERCE                       ST,,34.2758,-118.4052
241005177,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1440,10,West Valley,1018,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0919 1312 1822 0202 1309 0302 1310,41,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,SAN DIEGO                    FY,SHERMAN                      WY,34.2074,-118.4794
240206849,02/26/2024 12:00:00 AM,02/05/2024 12:00:00 AM,1130,02,Rampart,0265,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0104 0334 0449 1822,23,M,H,401,MINI-MART,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,2000 W  8TH                          ST,,34.0544,-118.2767
240606458,02/22/2024 12:00:00 AM,02/21/2024 12:00:00 AM,2125,06,Hollywood,0663,1,330,BURGLARY FROM VEHICLE,1822 0344,38,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,1200 N  SYCAMORE                     AV,,34.0926,-118.3428
242006182,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,2115,20,Olympic,2093,1,761,BRANDISH WEAPON,0917 0334 1822 2003 0421 0432 0445,31,M,H,108,PARKING LOT,208,RAZOR,AO,Adult Other,761,930,,,2000 W  WASHINGTON                   BL,,34.04,-118.3033
240108118,02/28/2024 12:00:00 AM,02/28/2024 12:00:00 AM,1445,01,Central,0164,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,O,503,HOTEL,,,AO,Adult Other,740,,,,600 S  MAIN                         ST,,34.0453,-118.2499
240206657,02/21/2024 12:00:00 AM,02/21/2024 12:00:00 AM,1600,02,Rampart,0238,2,666,"BUNCO, ATTEMPT",0701 0800 0344 1822,21,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,666,,,,1400 W  COURT                        ST,,34.0648,-118.2583
240100595,02/26/2024 12:00:00 AM,02/26/2024 12:00:00 AM,1750,01,Central,0152,1,648,ARSON,1501 1822,0,X,X,738,LIBRARY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,648,,,,600 W  5TH                          ST,,34.0502,-118.2539
241805991,02/11/2024 12:00:00 AM,02/10/2024 12:00:00 AM,2200,18,Southeast,1864,1,330,BURGLARY FROM VEHICLE,1822 1307 0329 0344 1302,28,F,W,101,STREET,,,IC,Invest Cont,330,,,,800 E  118TH                        ST,,33.9266,-118.2604
240107546,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,1345,01,Central,0162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,20,M,H,406,OTHER STORE,,,IC,Invest Cont,442,,,,700 W  7TH                          ST,,34.048,-118.2577
241206918,02/19/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1229,12,77th Street,1283,1,350,"THEFT, PERSON",0910 0344 1822,31,F,O,801,MTA BUS,,,IC,Invest Cont,350,,,,WESTERN                      AV,CENTURY,33.9455,-118.309
241506860,02/28/2024 12:00:00 AM,02/27/2024 12:00:00 AM,1805,15,N Hollywood,1549,1,330,BURGLARY FROM VEHICLE,1822 1606 1300 0344,28,F,O,101,STREET,,,IC,Invest Cont,330,,,,5500    KLUMP                        AV,,34.17,-118.3752
241605694,02/25/2024 12:00:00 AM,02/24/2024 12:00:00 AM,2050,16,Foothill,1693,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0408 0446,27,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,7500    WHITSETT                     AV,,34.2121,-118.4021
240906045,02/26/2024 12:00:00 AM,02/25/2024 12:00:00 AM,2145,09,Van Nuys,0952,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,53,F,B,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,5500 N  SEPULVEDA                    BL,,34.1703,-118.4662
240806200,02/25/2024 12:00:00 AM,02/25/2024 12:00:00 AM,1915,08,West LA,0839,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0378 0325,0,X,X,203,OTHER BUSINESS,,,AA,Adult Arrest,442,,,,10200    SANTA MONICA                 BL,,34.0611,-118.4184
240805386,02/06/2024 12:00:00 AM,02/06/2024 12:00:00 AM,1747,08,West LA,0857,2,624,BATTERY - SIMPLE ASSAULT,0400 0447,32,M,H,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,9200 W  PICO                         BL,,34.0553,-118.392
240106835,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,0635,01,Central,0132,2,888,TRESPASSING,0910 1501,0,X,X,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511
241205965,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1308,12,77th Street,1253,2,886,DISTURBING THE PEACE,1501,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,886,,,,7700    LA SALLE                     AV,,33.97,-118.3057
241806028,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1030,18,Southeast,1821,2,624,BATTERY - SIMPLE ASSAULT,0416 0913,53,M,W,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10100 S  FIGUEROA                     ST,,33.9467,-118.2871
