DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240706658,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1630,07,Wilshire,0711,1,310,BURGLARY,1609 0344,55,M,O,504,OTHER RESIDENCE,,,IC,Invest Cont,310,,,,400 N  SWEETZER                     AV,,34.0782,-118.37
240307884,03/18/2024 12:00:00 AM,03/16/2024 12:00:00 AM,1000,03,Southwest,0397,1,210,ROBBERY,0342 0370 1202 0344 1309 1240 1822,84,M,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,4300 S  VERMONT                      AV,,34.0073,-118.298
240707635,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM,1700,07,Wilshire,0775,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1600 S  RIMPAU                       BL,,34.0427,-118.3423
240108416,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,0745,01,Central,0119,2,888,TRESPASSING,0910 1501,0,X,X,900,MTA - RED LINE - UNION STATION,,,IC,Invest Cont,888,,,,00    GATEWAY PLZ,,34.0547,-118.2335
241007234,03/31/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1430,10,West Valley,1006,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,17400    SATICOY                      ST,,34.2147,-118.5142
241508087,03/25/2024 12:00:00 AM,03/24/2024 12:00:00 AM,2000,15,N Hollywood,1539,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10700    OXNARD                       ST,,34.1794,-118.3638
241307716,03/24/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1800,13,Newton,1317,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1600 E  14TH                         ST,,34.0265,-118.243
241408043,03/31/2024 12:00:00 AM,03/27/2024 12:00:00 AM,1830,14,Pacific,1467,1,310,BURGLARY,1609,46,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5800 W  76TH                         ST,,33.9715,-118.3831
241107101,03/30/2024 12:00:00 AM,03/28/2024 12:00:00 AM,1500,11,Northeast,1149,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,5500 N  FIGUEROA                     ST,,34.1081,-118.1958
241408259,03/30/2024 12:00:00 AM,03/30/2024 12:00:00 AM,1928,14,Pacific,1485,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,56,F,B,115,AIRCRAFT,,,IC,Invest Cont,956,,,,8900 S  SEPULVEDA                    BL,,33.9579,-118.402
241507112,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,0735,15,N Hollywood,1591,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 1609 1307,34,F,W,752,FIRE STATION,,,IC,Invest Cont,745,,,,WHITSETT                     AV,VALLEYHEART                  DR,34.1433,-118.4052
241307738,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,1930,13,Newton,1344,2,437,RESISTING ARREST,0416 0906 1212,0,M,X,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,437,,,,400 E  42ND                         PL,,34.0078,-118.2636
240307360,03/04/2024 12:00:00 AM,03/02/2024 12:00:00 AM,0607,03,Southwest,0333,2,354,THEFT OF IDENTITY,0100 0922 1822,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2600    WELLINGTON                   RD,,34.0326,-118.3384
241507644,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1800,15,N Hollywood,1501,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,SATICOY,FULTON,34.2084,-118.4235
241706874,03/11/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1500,17,Devonshire,1799,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,8600    WOODLEY                      AV,,34.2266,-118.4852
241807495,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1500,18,Southeast,1824,1,761,BRANDISH WEAPON,0913 1300 0334 0302,54,F,B,101,STREET,102,HAND GUN,IC,Invest Cont,761,,,,AVALON                       BL,103RD                        ST,33.9438,-118.2652
242007727,03/15/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1200,20,Olympic,2093,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1011 0344 1822 1900,55,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1900 S  OXFORD                       AV,,34.0399,-118.3079
242007576,03/22/2024 12:00:00 AM,03/22/2024 12:00:00 AM,1640,20,Olympic,2069,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 0445 0917 1822 0334 0432 0400 0340 2021,58,M,H,203,OTHER BUSINESS,216,SCISSORS,IC,Invest Cont,230,,,,2200 W  PICO                         BL,,34.0499,-118.2879
240706962,03/10/2024 12:00:00 AM,03/10/2024 12:00:00 AM,0100,07,Wilshire,0713,1,121,"RAPE, FORCIBLE",1415 0527 1409 1823 0528 0913 0940 1206 0515 0516,31,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,400 N  CURSON                       AV,,34.0782,-118.3553
241507940,03/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM,1837,15,N Hollywood,1527,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0325,0,M,O,404,DEPARTMENT STORE,,,IC,Invest Cont,341,,,,11000    VICTORY                      BL,,34.1867,-118.3703
241807028,03/05/2024 12:00:00 AM,03/05/2024 12:00:00 AM,0115,18,Southeast,1846,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0603 0361 1202 0416 2021 0329,74,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,OTHER KNIFE,IC,Invest Cont,745,,,,11200    PARMELEE                     AV,,33.9321,-118.2502
240607654,03/21/2024 12:00:00 AM,03/20/2024 12:00:00 AM,1930,06,Hollywood,0632,2,901,VIOLATION OF RESTRAINING ORDER,1813 0913 2038,35,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,1700    QUEENS                       CT,,34.1009,-118.3777
241407482,03/18/2024 12:00:00 AM,03/17/2024 12:00:00 AM,1800,14,Pacific,1401,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2500 S  BUNDY                        DR,,34.027,-118.4483
241807324,03/11/2024 12:00:00 AM,03/10/2024 12:00:00 AM,2130,18,Southeast,1824,2,624,BATTERY - SIMPLE ASSAULT,0603 1202 0417 0913,61,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 E  94TH                         ST,,33.9511,-118.2652
240506938,03/18/2024 12:00:00 AM,03/18/2024 12:00:00 AM,0158,05,Harbor,0563,2,900,VIOLATION OF COURT ORDER,2038,56,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,900,,,,500 W  12TH                         ST,,33.7333,-118.2879
241006550,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1526,10,West Valley,1023,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0319 2029 1822 0919 1300 1309 0202 0400 0416,19,M,H,101,STREET,307,VEHICLE,IC,Invest Cont,230,,,,7000    VANALDEN                     AV,,34.1974,-118.549
241706905,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,0801,17,Devonshire,1745,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,43,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,10300    WISH                         AV,,34.2585,-118.5078
241907166,03/26/2024 12:00:00 AM,03/17/2024 12:00:00 AM,2300,19,Mission,1962,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0416 1814,17,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,9200 N  SEPULVEDA                    BL,,34.2369,-118.4675
240506497,03/06/2024 12:00:00 AM,03/05/2024 12:00:00 AM,1800,05,Harbor,0567,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MESA,21ST                         ST,33.7251,-118.2858
240506608,03/08/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1400,05,Harbor,0567,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 1402,54,M,H,101,STREET,,,IC,Invest Cont,740,998,,,S  CRESCENT                     AV,W  18TH                         ST,33.7278,-118.2829
240307472,03/07/2024 12:00:00 AM,03/06/2024 12:00:00 AM,2220,03,Southwest,0319,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1309 0342 1251 1307,25,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2500 S  FIGUEROA                     ST,,34.0286,-118.2757
241207645,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,0619,12,77th Street,1263,2,354,THEFT OF IDENTITY,0100 0922 1218,37,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,8100 S  WESTERN                      AV,,33.9655,-118.309
240907337,03/28/2024 12:00:00 AM,03/26/2024 12:00:00 AM,1730,09,Van Nuys,0926,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,60,M,B,707,GARAGE/CARPORT,,,IC,Invest Cont,740,,,,6400    HAZELTINE                    AV,,34.1867,-118.44
240800681,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1120,08,West LA,0814,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1402 1419,0,X,X,503,HOTEL,511,VERBAL THREAT,IC,Invest Cont,930,998,,,S  ACARI,S  GUNSTON,34.0701,-118.4679
240807111,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,2005,08,West LA,0806,1,310,BURGLARY,2004 1275 1606 0344 1402,52,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,310,998,,,10800 W  SUNSET                       BL,,34.0956,-118.451
241907023,03/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM,0815,19,Mission,1918,2,901,VIOLATION OF RESTRAINING ORDER,2038,48,F,X,101,STREET,,,AO,Adult Other,901,,,,12500    COMETA                       AV,,34.2967,-118.423
240907289,03/27/2024 12:00:00 AM,03/03/2024 12:00:00 AM,0001,09,Van Nuys,0971,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 0344,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,15100    MOORPARK                     ST,,34.154,-118.4618
240300654,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,0015,03,Southwest,0392,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0401 0334 0360 0411 0445 0556 0913,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,OTHER KNIFE,AA,Adult Arrest,230,,,,4800    10TH                         AV,,34,-118.3282
240706724,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1815,07,Wilshire,0723,1,310,BURGLARY,0358 1609 0344 0321 1822,0,X,X,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,310,,,,8000 W  3RD                          ST,,34.0718,-118.3637
240609070,03/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM,1545,06,Hollywood,0637,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0377 1501,31,F,B,101,STREET,,,IC,Invest Cont,440,,,,HOLLYWOOD                    BL,ARGYLE                       AV,34.1016,-118.3252
241507871,03/20/2024 12:00:00 AM,03/18/2024 12:00:00 AM,2359,15,N Hollywood,1551,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0445 0416 2004,38,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,LAUREL CANYON                BL,RIVERSIDE                    DR,34.1576,-118.3965
240308382,03/27/2024 12:00:00 AM,03/25/2024 12:00:00 AM,1000,03,Southwest,0325,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,W  ADAMS                        BL,S  CATALINA                     ST,34.0328,-118.2942
241808188,03/30/2024 12:00:00 AM,03/30/2024 12:00:00 AM,1000,18,Southeast,1804,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0344,34,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,440,,,,900 E  88TH                         ST,,33.9574,-118.2586
240506663,03/10/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1145,05,Harbor,0514,2,624,BATTERY - SIMPLE ASSAULT,0416 0602 0360 0913 2004,31,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1300 W  M                            ST,,33.7886,-118.2793
240707189,03/15/2024 12:00:00 AM,03/14/2024 12:00:00 AM,2000,07,Wilshire,0782,1,310,BURGLARY,0344 1309,39,M,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,5900    VENICE                       BL,,34.0398,-118.3697
241906819,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1600,19,Mission,1971,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,15500    NORDHOFF                     ST,,34.2356,-118.4698
240307170,03/03/2024 12:00:00 AM,03/01/2024 12:00:00 AM,2000,03,Southwest,0396,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 W  42ND                         ST,,34.0073,-118.2872
241907233,03/28/2024 12:00:00 AM,03/27/2024 12:00:00 AM,1800,19,Mission,1954,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 1258 0448 0444 0553,9,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,,,,9900    BURNET                       AV,,34.25,-118.463
240108592,03/05/2024 12:00:00 AM,03/05/2024 12:00:00 AM,1352,01,Central,0148,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032 1822,64,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,600 E  4TH                          ST,,34.0444,-118.2407
242007034,03/09/2024 12:00:00 AM,03/08/2024 12:00:00 AM,2100,20,Olympic,2031,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1602 1822 1202,70,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,331,,,,700 S  WILTON                       PL,,34.0599,-118.3143
240506805,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1055,05,Harbor,0567,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,0,,,209,EQUIPMENT RENTAL,,,IC,Invest Cont,341,,,,400 W  21ST                         ST,,33.7251,-118.2858
242107275,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,1300,21,Topanga,2155,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2047 0448 1402 0444 1813 2000 1419,27,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,998,,,22200    VICTORY                      BL,,34.1865,-118.6103
241606241,03/12/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1847,16,Foothill,1681,1,210,ROBBERY,0945 0325 0334 0344,0,M,W,404,DEPARTMENT STORE,207,OTHER KNIFE,IC,Invest Cont,210,,,,8500    LAUREL CANYON                BL,,34.2251,-118.4039
240308516,03/30/2024 12:00:00 AM,03/24/2024 12:00:00 AM,1200,03,Southwest,0328,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,522,,,,3300 S  FIGUEROA                     ST,,34.0268,-118.2808
240506648,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1610,05,Harbor,0564,2,901,VIOLATION OF RESTRAINING ORDER,2038,53,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,300 W  2ND                          ST,,33.7424,-118.2836
241606238,03/12/2024 12:00:00 AM,03/11/2024 12:00:00 AM,2235,16,Foothill,1667,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,9600    SUNLAND                      BL,,34.2466,-118.3611
240606899,03/04/2024 12:00:00 AM,03/04/2024 12:00:00 AM,0740,06,Hollywood,0645,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,7000 W  SUNSET                       BL,,34.098,-118.3416
240707177,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1800,07,Wilshire,0774,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1600 S  LA BREA                      AV,,34.0457,-118.3455
240607932,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM,1110,06,Hollywood,0644,2,888,TRESPASSING,1822 2004 1402,57,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,998,,,1300 N  DETROIT                      ST,,34.0943,-118.3452
240207978,03/21/2024 12:00:00 AM,03/02/2024 12:00:00 AM,2000,02,Rampart,0239,2,354,THEFT OF IDENTITY,1822 0922 0930 0344 0100,32,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,100 N  BEAUDRY                      AV,,34.0591,-118.2542
242106851,03/13/2024 12:00:00 AM,03/13/2024 12:00:00 AM,1730,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,30,M,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,6500    TOPANGA CANYON               BL,,34.1886,-118.6059
241807674,03/18/2024 12:00:00 AM,03/17/2024 12:00:00 AM,1600,18,Southeast,1849,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0416,26,F,B,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,110TH                        AV,ANZAC,33.9351,-118.238
240506507,03/06/2024 12:00:00 AM,03/06/2024 12:00:00 AM,0815,05,Harbor,0501,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,800 W  190TH                        ST,,33.8603,-118.2872
241605929,03/02/2024 12:00:00 AM,03/01/2024 12:00:00 AM,1530,16,Foothill,1675,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,GLENOAKS                     BL,RANDALL                      ST,34.236,-118.3729
241007163,03/28/2024 12:00:00 AM,03/27/2024 12:00:00 AM,2035,10,West Valley,1031,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1606 1822 0344,27,F,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,19400    HAYNES                       ST,,34.189,-118.5567
241407908,03/25/2024 12:00:00 AM,03/22/2024 12:00:00 AM,0220,14,Pacific,1455,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,29,M,H,504,OTHER RESIDENCE,,,IC,Invest Cont,331,,,,SHORT,HARDING,33.9921,-118.4251
240906347,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1900,09,Van Nuys,0923,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,14700    VANOWEN                      ST,,34.194,-118.4531
241508227,03/27/2024 12:00:00 AM,03/27/2024 12:00:00 AM,2005,15,N Hollywood,1525,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,6100    LAUREL CANYON                BL,,34.1814,-118.3965
241907107,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,0320,19,Mission,1991,1,310,BURGLARY,1602 0344 1822 0397,38,M,H,213,WAREHOUSE,,,IC,Invest Cont,310,,,,15500    CABRITO                      RD,,34.2171,-118.4708
242007850,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1830,20,Olympic,2046,2,624,BATTERY - SIMPLE ASSAULT,0913 1817 0400 0408 0416 0446 2002 0361 1309,53,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800 S  BERENDO                      ST,,34.0577,-118.2941
240110065,03/26/2024 12:00:00 AM,03/26/2024 12:00:00 AM,0710,01,Central,0143,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,49,M,B,717,HEALTH SPA/GYM,,,IC,Invest Cont,341,,,,400 S  BROADWAY,,34.0495,-118.2494
241508282,03/28/2024 12:00:00 AM,03/27/2024 12:00:00 AM,2200,15,N Hollywood,1545,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,57,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,11900    MAGNOLIA                     BL,,34.1649,-118.3922
241807934,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,0600,18,Southeast,1842,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1813 0432 2002 0416 0448 2000,33,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,400 W  109TH                        ST,,33.9374,-118.2806
241706911,03/11/2024 12:00:00 AM,03/10/2024 12:00:00 AM,2100,17,Devonshire,1794,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1402 0352 0344 1267,47,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,998,,,18700    SCHOENBORN                   ST,,34.2221,-118.5405
241507239,03/07/2024 12:00:00 AM,03/07/2024 12:00:00 AM,0329,15,N Hollywood,1535,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402 1822,0,F,O,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,998,,,TUJUNGA,CAMARILLO,34.1758,-118.3834
241507107,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1944,15,N Hollywood,1506,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,7100    VINELAND                     AV,,34.2027,-118.3745
241106586,03/09/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1800,11,Northeast,1147,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,32,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,3200    GRANADA                      ST,,34.1019,-118.2264
240207491,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1625,02,Rampart,0246,2,888,TRESPASSING,1822 0910,64,M,W,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,IC,Invest Cont,888,,,,600 S  ALVARADO                     ST,,34.0595,-118.2749
241408050,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,0700,14,Pacific,1409,2,624,BATTERY - SIMPLE ASSAULT,0400,56,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3700 S  CANFIELD                     AV,,34.0284,-118.3959
240109594,03/26/2024 12:00:00 AM,03/22/2024 12:00:00 AM,1200,01,Central,0133,1,330,BURGLARY FROM VEHICLE,1307 0344 0329,42,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,200 S  BROADWAY,,34.0524,-118.2467
240707086,03/14/2024 12:00:00 AM,03/04/2024 12:00:00 AM,0700,07,Wilshire,0773,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0448,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1700    HAUSER                       BL,,34.044,-118.3586
240207820,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1900,02,Rampart,0239,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,41,M,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,100 N  BEAUDRY                      AV,,34.0591,-118.2542
240707466,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,1725,07,Wilshire,0701,2,354,THEFT OF IDENTITY,0928 0100 1822,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,700 N  ALFRED                       ST,,34.0836,-118.3753
241106825,03/18/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1055,11,Northeast,1152,2,354,THEFT OF IDENTITY,1822 0930,55,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4400    CAMERO                       AV,,34.1009,-118.2859
241207764,03/05/2024 12:00:00 AM,03/05/2024 12:00:00 AM,0100,12,77th Street,1243,1,320,"BURGLARY, ATTEMPTED",1822 0329 1202 0216,67,M,B,217,AUTO REPAIR SHOP,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,320,,,,6600 S  WESTERN                      AV,,33.9791,-118.309
240109130,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,0830,01,Central,0182,2,624,BATTERY - SIMPLE ASSAULT,1822 0305 0416 0301,42,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1200 S  FLOWER                       ST,,34.0415,-118.2655
241208434,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,1344,12,77th Street,1239,2,624,BATTERY - SIMPLE ASSAULT,0903 0356 1259 0340 1309 2036 2055 1516,15,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,946,,,5800 S  FIGUEROA                     ST,,33.9892,-118.2827
