DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240504503,01/14/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1900,05,Harbor,0557,2,886,DISTURBING THE PEACE,,47,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,886,,,,600 W  5TH                          ST,,33.7397,-118.2902
240904283,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0800,09,Van Nuys,0939,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,13100    VICTORY                      BL,,34.1867,-118.4181
242004292,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1430,20,Olympic,2042,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 S  WILTON                       PL,,34.0558,-118.3142
240605227,01/20/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2107,06,Hollywood,0637,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,33,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,341,,,,1700    ARGYLE                       AV,,34.1016,-118.3252
241004351,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1000,10,West Valley,1067,2,662,"BUNCO, GRAND THEFT",0701 1702,78,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,17400    VENTURA                      BL,,34.166,-118.5095
240804310,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1920,08,West LA,0839,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2004 0325,0,X,X,404,DEPARTMENT STORE,,,AA,Adult Arrest,343,,,,10200    SANTA MONICA                 BL,,34.0611,-118.4184
240804353,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0900,08,West LA,0898,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344,26,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,420,,,,8900    DAVID                        AV,,34.0398,-118.3848
241004319,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0810,10,West Valley,1033,2,624,BATTERY - SIMPLE ASSAULT,1822 0319 0400 0416 0444 1420,63,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6400    RESEDA                       BL,,34.1847,-118.5441
241604289,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1400,16,Foothill,1643,2,662,"BUNCO, GRAND THEFT",0344,53,F,H,101,STREET,,,IC,Invest Cont,662,,,,VAN NUYS,EL DORADO,34.2649,-118.4238
241504489,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2100,15,N Hollywood,1581,1,310,BURGLARY,1609 1822 0321 0344 2004 0910,53,M,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,4300    ST CLAIR                     AV,,34.1485,-118.3998
241204648,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2330,12,77th Street,1215,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5300    DENKER                       AV,,33.9941,-118.3046
240304471,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1940,03,Southwest,0358,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,3600    MCCLINTOCK                   AV,,34.0212,-118.2895
242104379,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1829,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,30,M,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,21700    VICTORY                      BL,,34.1877,-118.6015
240404262,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1532,04,Hollenbeck,0488,2,624,BATTERY - SIMPLE ASSAULT,0342 0400 0416 0429 1251 1259,14,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1100 S  LORENA                       ST,,34.0235,-118.2037
240604378,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0742,06,Hollywood,0663,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1300 0400 0416 1402 0450,32,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,998,,,1100 N  SYCAMORE                     AV,,34.0907,-118.3428
241004335,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1723,10,West Valley,1044,2,946,OTHER MISCELLANEOUS CRIME,1822 0392,0,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,946,,,,18400    HATTERAS                     ST,,34.1775,-118.5337
240304509,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1830,03,Southwest,0393,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3000 W  VERNON                       AV,,34.0074,-118.329
241504530,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2300,15,N Hollywood,1543,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,49,M,W,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,745,,,,5200    VANTAGE                      AV,,34.1649,-118.3983
241400523,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1500,14,Pacific,1413,1,761,BRANDISH WEAPON,0334 0903 1516 1402,50,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,761,998,,,VERNON                       AV,6TH                          AV,33.9969,-118.47
241404530,01/12/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1730,14,Pacific,1402,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,2800    SAWTELLE                     BL,,34.0283,-118.433
240104598,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1400,01,Central,0147,2,888,TRESPASSING,0344 0913 0358 1609 1221,0,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,888,,,,300 E  5TH                          ST,,34.0453,-118.2443
240704429,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1800,07,Wilshire,0732,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 1822 1606 0321 0344,55,M,W,101,STREET,,,IC,Invest Cont,420,,,,6400    DREXEL                       AV,,34.0689,-118.3675
240304484,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1525,03,Southwest,0361,1,210,ROBBERY,1822 0344 0334 0394 1227,39,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,4000    URSULA                       AV,,34.0149,-118.3524
240704347,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1130,07,Wilshire,0711,1,310,BURGLARY,0342 1822 0358 0314,47,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,400 N  FLORES                       ST,,34.0781,-118.3711
241204611,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1830,12,77th Street,1209,2,900,VIOLATION OF COURT ORDER,2038 0913 2004,19,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900,,,,4400 S  FIGUEROA                     ST,,34.0038,-118.2827
240504477,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1100,05,Harbor,0558,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,48,M,H,101,STREET,,,IC,Invest Cont,331,,,,200 W  OFARRELL                     ST,,33.746,-118.2817
240405051,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1140,04,Hollenbeck,0477,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,53,F,B,108,PARKING LOT,,,IC,Invest Cont,740,,,,ORME                         AV,WHITTIER                     BL,34.0323,-118.2124
240504322,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0500,05,Harbor,0524,1,330,BURGLARY FROM VEHICLE,1307 1302 0344,36,M,F,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,330,,,,1100 W  F                            ST,,33.7764,-118.2752
242104889,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1150,21,Topanga,2175,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0400 0421,31,F,H,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",511,VERBAL THREAT,IC,Invest Cont,930,,,,22400    VENTURA                      BL,,34.1688,-118.6145
240204461,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1500,02,Rampart,0245,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913 1817,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,600 S  CORONADO                     ST,,34.062,-118.2804
240204476,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2250,02,Rampart,0236,1,210,ROBBERY,0342 0344 1822 1309 0377 0302 0334 0443 0370 0906,38,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,100 S  BURLINGTON                   AV,,34.065,-118.2666
241104332,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1700,11,Northeast,1179,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,FIGUEROA                     ST,MARMION                      WY,34.091,-118.2113
240404238,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0315,04,Hollenbeck,0453,1,761,BRANDISH WEAPON,0334,33,M,H,501,SINGLE FAMILY DWELLING,215,MACHETE,IC,Invest Cont,761,,,,1800    PENNSYLVANIA                 AV,,34.048,-118.2181
241004625,01/17/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1600,10,West Valley,1097,1,330,BURGLARY FROM VEHICLE,1300 0377 0358 1822 0344,35,F,C,101,STREET,,,IC,Invest Cont,330,,,,MULHOLLAND                   DR,ENCINO HILLS                 DR,34.1307,-118.502
240604386,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2125,06,Hollywood,0676,1,210,ROBBERY,0206 0216 0209 0302 0421 0334 0337 0344 1300 1822,0,X,X,203,OTHER BUSINESS,102,HAND GUN,JA,Juv Arrest,210,,,,6000    MELROSE                      AV,,34.0853,-118.3277
240504355,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1516,05,Harbor,0564,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0417 0319 0429 1251 1259 2024 0448,14,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,200 W  5TH                          ST,,33.7403,-118.2814
241404706,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0947,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,69,F,W,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,500    WORLD                        WY,,33.9427,-118.4049
241504428,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0315,15,N Hollywood,1548,1,761,BRANDISH WEAPON,1402 1822 1501,25,M,B,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,761,930,,,TUJUNGA,MORRISON,34.1667,-118.3702
241304430,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2350,13,Newton,1385,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1407 0906 0371 1100 0329 0450 1270 1822,19,M,B,108,PARKING LOT,102,HAND GUN,AA,Adult Arrest,230,998,,,5800 S  CENTRAL                      AV,,33.9857,-118.2628
242004291,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0930,20,Olympic,2014,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,4200    BEVERLY                      BL,,34.0763,-118.3004
240104621,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1150,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240104614,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2145,01,Central,0174,2,890,FAILURE TO YIELD,1501,0,X,X,101,STREET,,,IC,Invest Cont,890,,,,8TH                          ST,SPRING                       ST,34.0431,-118.2537
240904370,01/12/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1900,09,Van Nuys,0916,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,RANCHITO                     AV,SHERMAN                      WY,34.2012,-118.4356
241504434,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0001,15,N Hollywood,1539,2,625,OTHER ASSAULT,1822 0356,34,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,CHANDLER,LANKERSHIM,34.1758,-118.3643
241504507,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2105,15,N Hollywood,1532,1,210,ROBBERY,0344 0945 0416,0,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,12400    VICTORY                      BL,,34.1867,-118.4031
241204573,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2138,12,77th Street,1266,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1402 1407 1822 0342 1309 0334 0450 0329,28,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,900 W  79TH                         ST,,33.9678,-118.2898
240400524,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1755,04,Hollenbeck,0464,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0334,30,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,230,998,,,200 N  BREED                        ST,,34.0456,-118.2101
240404269,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1730,04,Hollenbeck,0461,2,624,BATTERY - SIMPLE ASSAULT,0554 0446,27,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,300 S  PECAN                        ST,,34.0435,-118.2218
241004429,01/12/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0900,10,West Valley,1031,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,38,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,19600    HAMLIN                       ST,,34.1889,-118.5602
241804422,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0705,18,Southeast,1864,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,55,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,E  120TH                        ST,S  CENTRAL                      AV,33.9237,-118.2544
240404250,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0730,04,Hollenbeck,0461,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,1400 E  4TH                          ST,,34.0421,-118.226
241904292,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1355,19,Mission,1981,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416 0448 0429,34,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,15400    CHASE                        ST,,34.2246,-118.4677
240404264,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1636,04,Hollenbeck,0479,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,49,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,3600    PERCY                        ST,,34.0267,-118.1954
241804448,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0900,18,Southeast,1842,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038,26,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,200 E  110TH                        ST,,33.9357,-118.2715
240504369,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0020,05,Harbor,0541,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0432 1309 1310 0319,54,M,W,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,930,,,,900 N  WESTERN                      AV,,33.7501,-118.3092
240704380,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1632,07,Wilshire,0722,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 1822 0104,0,X,X,416,THE BEVERLY CENTER,,,IC,Invest Cont,442,,,,8400    BEVERLY                      BL,,34.0761,-118.3732
240204470,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1700,02,Rampart,0257,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1202 0913 0603 1810 0432 0421,66,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AA,Adult Arrest,930,,,,400    UNION                        DR,,34.0573,-118.2686
241204679,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1400,12,77th Street,1255,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0337 0443,40,M,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,76TH                         ST,DENKER                       AV,33.9709,-118.3046
240704402,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1900,07,Wilshire,0721,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,,300 S  HAMEL                        RD,,34.0736,-118.3817
240904310,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2100,09,Van Nuys,0969,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,54,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,331,,,,4800    ETHEL                        AV,,34.1576,-118.4181
241704411,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1430,17,Devonshire,1753,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0603 0421,55,M,O,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,20600    TUBA                         ST,,34.2563,-118.5819
241504417,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0005,15,N Hollywood,1503,1,210,ROBBERY,1402 1300 0334 0421 0906 0916,35,M,H,101,STREET,215,MACHETE,AA,Adult Arrest,210,998,,,ARCHWOOD                     ST,WHITSETT                     AV,34.2003,-118.4002
240304445,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0600,03,Southwest,0356,1,310,BURGLARY,1822 1607 0329 0314,43,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1300    EXPOSITION                   BL,,34.0184,-118.3043
241504490,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2220,15,N Hollywood,1547,1,761,BRANDISH WEAPON,0913 0334 2004,30,M,B,109,PARK/PLAYGROUND,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,761,,,,11400    CHANDLER                     BL,,34.1681,-118.379
241104410,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1840,11,Northeast,1171,1,210,ROBBERY,1822 0400 0344 0449 0446 0416,38,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,3700 W  SUNSET                       BL,,34.0917,-118.2741
241004373,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1630,10,West Valley,1077,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344,60,F,O,108,PARKING LOT,,,IC,Invest Cont,420,,,,VENTURA                      BL,WHITE OAK                    AV,34.1624,-118.5185
240104659,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1910,01,Central,0139,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,900 E  3RD                          ST,,34.0459,-118.2352
241704480,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1230,17,Devonshire,1785,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0216 1606 0344 1202,66,M,A,108,PARKING LOT,,,IC,Invest Cont,331,,,,LINDLEY                      AV,PARTHENIA                    ST,34.2287,-118.5273
240104561,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0005,01,Central,0119,1,761,BRANDISH WEAPON,1218 2004 0334 0421 1822,46,F,B,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,761,,,,ALHAMBRA,COLLEGE,34.0617,-118.2332
240304861,01/16/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1000,03,Southwest,0334,2,354,THEFT OF IDENTITY,0100 0922 1822,26,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2800 S  BRONSON                      AV,,34.0311,-118.3338
241104315,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1300,11,Northeast,1142,2,888,TRESPASSING,1501,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,,1900    HILLHURST                    AV,,34.1054,-118.2874
241804419,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0705,18,Southeast,1863,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300 0385,40,F,B,108,PARKING LOT,,,IC,Invest Cont,331,,,,E  116TH                        PL,AVALON                       BL,33.9283,-118.2652
241704887,01/22/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1110,17,Devonshire,1708,2,354,THEFT OF IDENTITY,1822 0917 0928,50,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,12600    MCLENNAN                     AV,,34.2987,-118.5017
240804304,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1222,08,West LA,0852,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2028 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,11800    SANTA MONICA                 BL,,34.0428,-118.4582
241204588,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,2355,12,77th Street,1218,2,946,OTHER MISCELLANEOUS CRIME,1501,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,946,,,,600 W  54TH                         ST,,33.9933,-118.2842
241704549,01/12/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1200,17,Devonshire,1723,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,78,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,20300    TAU                          PL,,34.2609,-118.5754
241104402,01/11/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0400,11,Northeast,1144,1,330,BURGLARY FROM VEHICLE,1822 0421 0344 0358,61,F,W,101,STREET,,,IC,Invest Cont,330,,,,2400    KENILWORTH                   AV,,34.1034,-118.2677
240704427,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1700,07,Wilshire,0758,1,330,BURGLARY FROM VEHICLE,1300 1606 0344 1822,32,M,A,102,SIDEWALK,,,IC,Invest Cont,330,,,,1000    QUEEN ANNE                   PL,,34.0558,-118.3298
241704559,01/12/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1900,17,Devonshire,1792,2,901,VIOLATION OF RESTRAINING ORDER,2038,18,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,8400    PENFIELD                     AV,,34.2222,-118.5689
241804509,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0200,18,Southeast,1802,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1822 1402 0413 0500,46,F,B,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,998,,,8700 S  BROADWAY,,33.9586,-118.2782
241104302,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1020,11,Northeast,1126,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0447 2004 0432,41,M,H,102,SIDEWALK,306,ROCK/THROWN OBJECT,AO,Adult Other,230,,,,5200    YORK                         BL,,34.1207,-118.2026
240804229,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0003,08,West LA,0891,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 0213,53,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,12300 W  PICO                         BL,,34.0284,-118.4521
240104627,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1630,01,Central,0195,1,310,BURGLARY,0344 1609,51,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1300 S  MAIN                         ST,,34.0363,-118.2604
240904268,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,0700,09,Van Nuys,0909,1,330,BURGLARY FROM VEHICLE,0344 1300 1307,28,F,H,101,STREET,,,IC,Invest Cont,330,,,,13600    SHERMAN                      WY,,34.205,-118.4339
240104599,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1230,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2004,34,M,H,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240504367,01/10/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1800,05,Harbor,0513,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,25600    NORMANDIE                    AV,,33.7919,-118.2975
240104601,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1200,01,Central,0111,1,310,BURGLARY,1404 0352 0344 1606 0321,42,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,700    YALE                         ST,,34.0612,-118.2417
241204809,01/09/2024 12:00:00 AM,01/09/2024 12:00:00 AM,1430,12,77th Street,1231,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,30,F,H,101,STREET,,,IC,Invest Cont,956,,,,6200 S  RIMPAU                       BL,,33.9835,-118.3397
